message_id,user_message,romanized_text,layer1_flags,selection_reason
3160,"""میری زمین سندھ میں بھی ہے اور پنجاب میں بھی ہے اور تھوڑی سی زمین میری خیبر پخان میں بھی ہے. مجھے بتاؤ مجھے گندم کے کون سے بیج کاشت گنا چاہیے.""",""" Meri Zameen Sindh mein bhe hai aur Punjab mein bhe hai aur thori si Zameen meri Khyber Diyan mein bhe hai. Mese batao mujhe gandum ke kon se beej kasht gina chahiye.",,full_coverage
3162,"""مجھے یہ بتاؤ میری زمین پنجاب میں بھی ہے اور خبر پتہ خواہ میں بھی ہے اور سندھ میں بھی ہے. مجھے کون سے گندم کے بیج کاشت گنا چاہیے.""",“Mjhe ye btao meri zameen Punjab mein b hai aur khabar pata khuwa main b hai aur Sindh mein b hai. mujhe kon se gandum ke beej kasht gina chahiye.”,,full_coverage
3164,"""میری کچھ زمین سندھ میں ہے, کچھ زمین میری پنجاب میں ہے اور کچھ زمین میری خیبر پختون خواہ میں ہے. مجھے گندم کے بیج بتاؤ کہ کون سے بیج لگانے چاہیے.""","“Meri kuch zameen Sindh mein hai, kuch zameen meri Punjab mein hai aur kuch zameen meri Khyber pakhton khuwa main hai. mujhe gandum ke beej batao ke kon se beej laganay chahiye.",,full_coverage
3166,"""میرے پاس کچھ زمین ہے خیبر پستور خان میں سندھ میں اور پنجاب میں. اور میں نے گندم کے بیج کاش گنا ہیں. کون سے بیج کاش کروں.""",""" meray paas kuch zameen hai Khyber potor khan me Sindh me aur Punjab me. aur main ne gandum k beej kash gina hain. kon se beej kash keru.",,full_coverage
3168,"""کیا تم مجھے اسلام آباد آباد کے موسم کا حال بتا سکتے ہو؟""",""" kia tum mujhe Islamabad abad ke mausam ka haal bata sakte ho? """,,full_coverage
3169,"""بارش ہوگی.""",“barsh hogi.,,full_coverage
3170,"""اج کا موسم اسلام آباد کا صرف اج کا موسم بتاؤ.""","""aj ka mausam Islamabad ka sirf uj ka mausam batao.""",,full_coverage
3174,"""وعلیکم سلام مجھے بتاؤ تحصیل راولپنڈی کا کل موسم کیسا رہے گا.""",""" welcome salam mujhe batao tehseel Rawalpindi ka kal mausam kaisa rahega.""",,full_coverage
3175,"""تحصیل تحصیل راولپنڈی میں کل موسم کیسا رہے گا؟""","""تحصیل tehseel Rawalpindi mein kal mausam kaisa rahega? """,script_leakage,full_coverage
3176,"""تحصیل راولپنڈی میں کل موسم کیسا رہے گا؟""","""تحصیل Rawalpindi mein kal mausam kaisa rahega?",script_leakage,full_coverage
3177,"""مجھے یہ بتاؤ کہ میری کس زمین سندھ میں ہے اور کس زمین پنجاب میں ہے. تو میں گنگلن کے کون سے گیج گاشت پہ لوں.""",“Mjhe ye btao k meri kis zameen Sindh mein hai aur kis zameen Punjab me hai. to main ganglon k kon se gij gaisht pe lun.”,,full_coverage
3178,"""ٹھیک ہے یہ بتاؤ کہ میرے دن پر گنا کچھ سندھ میں ہے اور کچھ اس زمین پر نیاب میں ہے. میں گندم کے کون سے بیج پاشت کروں.""",“ theek hai yeh batao ke mere din par gina kuch Sindh mein hai aur kuch iss zameen par neb mein hai. main gandum ke kon se beej pasht karu.”,,full_coverage
3179,"""ٹھوڑے وہ بتاؤ کہ میرے کچھ زمین سندھ میں ہے اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیج کاشت پہ ہوں.""",“Torhay wo batao ke mere kuch zameen Sindh mein hai aur kuch zameen Punjab mein hai. main gandum ke kon se beej kasht pe hun.”,,full_coverage
3181,"""جہ پنجاب اور صلف کی علیدہ علیدہ اقسام مطابق ہیں. یہ اقسام پنجاب کی ہیں اور یہ صلف کی.""","""J Punjab aur Sulf ki Aleedah Aleedah Aqsam mutabiq hain. ye aqsam Punjab ki hain aur ye Sulf ki.""",,full_coverage
3182,"""اچھا مجھے بتاؤ کہ بنم کی فصل کے لیے پنجاب میں کون سے بیج استعمال گنا چاہیے.""",“achi mujhe btao ke Binam ki fasal ke liye Punjab mein kon se beej istimal gina chahiye.”,,full_coverage
3183,"""نہیں نہیں نہیں نہیں میں نے گندم کا پوچھا ہے گندم کا گندم کے بیچوں کے حوالے میں بتاؤ میری پنجاب میں رمینا ہے.""",""" nahe nahi nahi maine gandum ka poocha hai gandum ka gandum ke beichon ke hawalay mein batao meri Punjab mein Rimina hai.""",,full_coverage
3184,"""اچھا مجھے بتاؤ کہ گنوب میں نے کاشت کرنی ہے اور میری زمین کچھ پنجاب میں ہے اور تھوڑی سی سیند میں بھی ہے. تو مجھے بیجوں کے بارے میں بتاؤ کون سے بیج کاشت کروں.""",“acha mujhe batao ke gunob ma ne kaasht karni hai aur meri zameen kuch Punjab me hai aur thori si syed me bhi ha. to mujhe beejon k baray me batao kon se beej kaasht keru.,,full_coverage
3186,"""اچھا بشیر میری زمین پنجاب اور تھوڑی سی ہند میں بھی ہے. تو مجھے بس گندم کے بیجوں کے بارے میں جاننا ہے کہ میں کون سے بیج منجاب میں اور کون سے سندھ میں استعمال کروں.""",“acha Basher meri zameen Punjab aur thori si hind mein bhi hai. to mujhe bas gandum ke beejon ke baray mein janna hai ke main kon se beej Mungal main aur kon se Sindh mein istemal karu.”,,full_coverage
3187,"""اچھا میری زمین بارانی ہے.""",""" acha meri zameen barani hai.""",,full_coverage
3188,"""مجھے یہ بتاؤ کہ میری زمین ہے ہندو میں بھی ہے اور پنجاب میں بھی ہے. میں اس پہ گندم کے کون سے بیج کاشت کروں.""",“Mjhe ye btao k meri zameen hai hindu mein b hai aur Punjab mein b hai. main iss pe gandum ke kon se beej kasht karu.”,,full_coverage
3189,"""سر مجھے یہ بتاؤ کہ میری کچھ زمین ٹینٹ میں ہے اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیجکاش کروں؟""",“Sur mujhe ye btao k meri kuch zameen tent mein hai aur kuch zameen Punjab me hai. main gandum k kon se beejkaash keru?,,full_coverage
3190,"""مجھے یہ بتاؤ میری کچھ زمین پنجاب میں ہے اور کچھ سندھ میں ہے. میں گندم کے کون سے بیج کاشت کروں.""",“Mjhe ye btao meri kuch zameen Punjab mein hai aur kuch Sindh mein hai. main gandum ke kon se beej kasht karu.”,,full_coverage
3192,"""مجھے یہ بتاؤ کہ کل راولپنڈی کا موسم کیسا رہے گا.""",""" mujhe yeh batao ke kal Rawalpindi ka mausam kaisa rahega.""",,full_coverage
3193,"""اسلام آباد آباد کا موسم آج ایسا رہے تھا.""",""" Islamabad abad ka mausam aaj aisa rahe tha.""",,full_coverage
3194,"""اچھا مجھے یہ بتاؤ کہ آج اسلام آباد آباد کا موسم کیسا ہے؟""",""" acha mujhe yeh batao ke aaj Islamabad ka mausam kaisa hai?",,full_coverage
3195,"""اچھا مجھے یہ بتاؤ میری کچھ زمین پنجاب میں ہے اور کچھ زمین سندھ میں ہے. میں گندم کے کون سے بیج کاشت کروں.""",""" acha mujhe yeh batao meri kuch zameen Punjab mein hai aur kuch zameen Sindh mein hai. main gandum ke kon se beej kasht karu.""",,full_coverage
3197,"""مجھے یہ بتاؤ کہ آج اسلام آباد کا موسم کیسا رہے گا؟""",""" mujhe yeh batao ke aaj Islamabad ka mausam kaisa rahega?",,full_coverage
3198,"""اچھا میری کچھ زمین سنتھ میں ہے اور کچھ زمین پنجاب میں ہے. مجھے گندم کے کون سے بیج کاشت گنا چاہیے.""",“acha meri kuch zameen sunath mein hai aur kuch zameen Punjab mein hai. mujhe gandum ke kon se beej kaasht gina chahiye.,,full_coverage
3199,"""مجھے یہ بتاؤ کہ آج اسلام آباد آباد کا موسم کیسا رہے گا.""",""" mujhe yeh batao ke aaj Islamabad ka mausam kaisa rahega.",,full_coverage
3200,"""اچھا مجھے یہ بتاؤ کہ میری کچھ زمین سندھ میں ہے اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیج کاشت کروں.""",""" acha mujhe yeh batao ke meri kuch zameen Sindh mein hai aur kuch zameen Punjab me hai. main gandum k kon se beej kasht keru.",,full_coverage
3203,"""اچھا مجھے یہ بتاؤ میری کچھ زمین جؤ ہے وہ ہے سندھ میں اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیج کاشت کروں.""",“achi mujhe ye btao meri kuch zameen ju hai wo hai Sindh me aur kuch zameen Punjab me hai. main gandum k kon se beej kasht keru.,,full_coverage
3205,"""اج اسلام آباد کا موسم کیسا رہے گا.""","""aj Islamabad ka mausam kaisa rahega.""",,full_coverage
3206,"""اچھا مجھے یہ بتاؤ کہ میری کچھ زمین جؤ ہے وہ سندھ میں ہے اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیج کاشت کروں.""",“achi mujhe ye btao k meri kuch zameen ju hai wo Sindh mein hai aur kuch zameen Punjab mein hai. main gandum ke kon se beej kasht karu.,,full_coverage
3208,"""مجھے آج اسلام آباد آباد کا موسم بتاؤ.""",""" mujhe aaj Islamabad ka mausam batao.""",,full_coverage
3209,"""اچھا مجھے بتاؤ کہ میری کچھ زمین پنجاب میں اور کچھ سندھ میں ہے. تو میں گندم کی فصل کاشت کرنا چاہ رہا ہوں. مجھے گندم کے بیجوں کے بارے میں بتاؤ میں کون سے بیج کاشت کروں.""",“Acha mujhe batao k meri kuch zameen Punjab mein aur kuch Sindh mein hai. to main gandum ki fasal kaasht karna chah raha hun. mujhe gandum ke beejon ke baray mein batao main kon se beej kaasht karu.,,full_coverage
3211,"""اچھا بشیر مجھے یہ بتاؤ کہ آج اسلام آباد آباد کا موسم کیسا ہے.""",""" acha Basheer mujhe yeh batao ke aaj Islamabad ka mausam kaisa hai.""",,full_coverage
3212,"""مجھے اسلام آباد کا موسم بتاؤ.""",""" mujhe Islamabad ka mausam batao.""",,full_coverage
3213,"""مجھے آج کا اسلام آباد کا موسم بتاؤ.""",""" mujhe aaj ka Islamabad ka mausam batao.""",,full_coverage
3214,"""اچھا میری کچھ زمین سندھ میں ہے اور کچھ زمین پنجاب میں ہے. میں گندم کے کون سے بیج کاشت کروں؟""",“acha meri kuch zameen Sindh mein hai aur kuch zameen Punjab mein hai. main gandum ke kon se beej kaasht karu?,,full_coverage
3216,"""اسلام آباد آباد کا موسم بتاؤ.""",""" Islamabad abad ka mausam batao.""",,full_coverage
3217,"""تحصیل راولپنڈی میں موسم کیا سا گیا ہے اور اگلے سال پہاں.""",""" tehsil Rawalpindi mein mausam kya sa gaya hai aur aglay saal pehan.""",,full_coverage
3218,"""اسلام آباد علیکم مجھے اسلام آباد آباد کا موسم بتاؤ.""",""" Islamabad alikum mujhe Islamabad abad ka mausam batao.""",,full_coverage
3219,"""مجھے آج اسلام آباد و بات کو موسم بتو.""",""" mujhe aaj Islamabad o baat ko mausam battu.""",,full_coverage
3221,"""مجھے پنجاب اور سندھ کے بہرانی علاقوں میں گنبن کی کاشت کے لیے کون سے اقسام لگانی چاہیے.""",""" mujhe Punjab aur Sindh ke behraani ilakon mein ganbon ki kaasht ke liye kon se aqsam lagani chahiye.""",,full_coverage
3222,"""مجھے پنجاب اور سندھ کے بارانی علاقوں کے لیے گندم کی اقسام کے نام بتاؤ.""",""" mujhe Punjab aur Sindh ke barani ilakon ke liye gandum ki aqsam ke naam batao.""",,full_coverage
3223,"""مجھے اسلام آباد آباد کے اگلے سات بنوں کا موسم بتاؤ.""",""" mujhe Islamabad abad ke aglay saat banon ka mausam batao.""",,full_coverage
3224,"""السلام علیکم جی یا یہ غلاب کے پھولوں کے بارے میں مرد غلاب کے پھول لگائے ہوئے ہیں تو وہ نا اس کو کیا بولتے ہیں سینک سینک جسے سیب بولتے ہیں وہ بہت لگ رہی ہے جل رہے ہیں موٹے ان کے بارے میں ایک بہترین.""",“Lslam alaikum jee ya yeh ghulaab ke phoolon ke baray mein mard ghulaab ke phool lagaye hue hain to wo na us ko kya bolte hain sense sense jisay saib bolte hain woh bahut lag rahi hai jal rahe hain motay un ke baray mein aik behtareen.”,,full_coverage
3225,"""بھائی جان ہم نے پودے لگایا ہیں گلاب کے پھول کے ہنگو نے گنا بھی سی وی لگ دیتے سوٹے لہتے ہیں. جب پھولے اور نوہ ان کی بھرت و نوٹنی میں آگ ان سے انہیں ہوئی نکلتے نکلتے ساڑھوں سے انہیں کوئی نہ کوئی مسئلہ دے علاقہ ساڑھ ریٹ لائے پیا. انہیں بار کوئی معلومات.""",“Bhai jaan hum ne poade lagaya hain ghulaab ke phool ke hangu ne gina bhi CC lag dete suit lehte hain. Jab phoolay aur nauha unki bhart o notni mein aag un se inhen hui nikaltay saarkhoon se inhen koi na koi masla de ilaqa saadh rate laye piya. inhen baar koi maloomat.”,,full_coverage
3226,"""مجھے کوئی تازہ خبریں سنا دو.""",""" mujhe koi tazah khabrain suna do.""",,full_coverage
3227,"""گندم کی فصل کے بارے میں کچھ بتاؤ.""",""" gandum ki fasal ke baare mein kuch batao.""",,full_coverage
3228,"""اچھا مجھے بتاؤ کہ میں کون سا بیج استعمال کروں.""",""" acha mujhe batao ke mein kon sa beej use karoon.""",,full_coverage
3230,"""ان سب بیجوں میں سے سب سے اچھا کون سا ہے؟""",""" un sab beejon mein se sab se acha kon sa hai? """,,full_coverage
3231,"""اوپر جؤ آپ نے بیج بتائے ہیں ان میں سے میں کون سا بیج استعمال کروں کاشت کے لیے کون سا اچھا رہے گا.""",“ oopar ju aap ne beej bataye hain un main se main kon sa beej use karon kasht ke liye kon sa acha rahega.”,,full_coverage
3232,"""اسلام آباد علیکم کیا ہاں لہے بیٹھے.""",""" Islamabad alikum kya haan lahe baithy.""",,full_coverage
3233,"""میں پوچھنا یہ چاہ رہا تھا کہ آج کی موسم کی صورتحال کیا ہے اوکاڑہ تحصیل میں.""",""" main poochna yeh chah raha tha ke aaj ki mausam ki sorat e haal kya hai avkarh_h tehseel me.""",,full_coverage
3234,"""السلام علیکم جناب گندم کا کیا ریٹ ہے دیپالپور میں.""",""" salam alaikum janab gandum ka kya rate hai deepalpore mein.""",,full_coverage
3235,"""جناب مئی میں میں نے گندم اب کاٹ لی گیا اب کیا بیج ہوں کون سے فصل اچھی رہے گی دیپارٹ پور کے علاقے میں گرمی کے لحاظ سے.""","""Janab May mein maine gandum ab kate li gaya ab kya beej hon kon se fasal achi rahegi department poor ke ilake mein garmi ke lehaaz se.""",,full_coverage
3236,"""جناب میں پکندم کاٹ لی ہے. دو دن ہو گئے ہیں اب آگے مئی کا مینا ہے. تو میں کون سی فصل بیج دوں؟ پیپال پرمی گرمی کے لیازے کون سی فصل اچھی رہے گی؟""",“Janab mein pakandam kaat li hai. do din ho gaye hain ab aage May ka meena hai. main kon si fasal beej dun? pipal purmi garmi ke liyaze kon si fasal achi rahegi?,,full_coverage
